code,name,type,imageUrl
WXDi-P01-069[EN],"Garmr, Jade Angel",SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-069[EN].jpg
WXDi-P01-069P[EN],"Garmr, Jade Angel",SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-069P[EN].jpg
WXDi-P01-070[EN],"Maid Marian, Jade General",SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-070[EN].jpg
WXDi-P01-070P[EN],"Maid Marian, Jade General",SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-070P[EN].jpg
WXDi-P01-071[EN],"Vassago, Jade Evil",SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-071[EN].jpg
WXDi-P01-071P[EN],"Vassago, Jade Evil",SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-071P[EN].jpg
WXDi-P01-072[EN],"Hyakkoko, Phantom Terra Beast",SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-072[EN].jpg
WXDi-P01-072P[EN],"Hyakkoko, Phantom Terra Beast",SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-072P[EN].jpg
WXDi-P01-073[EN],"Skadi, Jade Angel",SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-073[EN].jpg
WXDi-P01-073P[EN],"Skadi, Jade Angel",SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-073P[EN].jpg
WXDi-P01-074[EN],"Pavo, Natural Planet",SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-074[EN].jpg
WXDi-P01-074P[EN],"Pavo, Natural Planet",SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-074P[EN].jpg
WXDi-P01-075[EN],"Kiyosumi, Code: Maze",SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-075[EN].jpg
WXDi-P01-075P[EN],"Kiyosumi, Code: Maze",SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-075P[EN].jpg
WXDi-P01-076[EN],"Musuzaku, Phantom Terra Beast",SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-076[EN].jpg
WXDi-P01-076P[EN],"Musuzaku, Phantom Terra Beast",SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-076P[EN].jpg
WXDi-P01-077[EN],Great Snake,SPELL,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-077[EN].jpg
WXDi-P01-077P[EN],Great Snake,SPELL,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-077P[EN].jpg
WXDi-P01-078[EN],"Azrael, Doomed Angel",SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-078[EN].jpg
WXDi-P01-078P[EN],"Azrael, Doomed Angel",SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-078P[EN].jpg
WXDi-P01-079[EN],"Sgathaich, Doomed General",SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-079[EN].jpg
WXDi-P01-079P[EN],"Sgathaich, Doomed General",SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-079P[EN].jpg
WXDi-P01-080[EN],"Baal, Doomed Evil",SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-080[EN].jpg
WXDi-P01-080P[EN],"Baal, Doomed Evil",SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-080P[EN].jpg
WXDi-P01-081[EN],"Fragarach, Lightly Armed",SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-081[EN].jpg
WXDi-P01-081P[EN],"Fragarach, Lightly Armed",SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-081P[EN].jpg
WXDi-P01-082[EN],"Horologium, Natural Planet",SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-082[EN].jpg
WXDi-P01-082P[EN],"Horologium, Natural Planet",SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-082P[EN].jpg
WXDi-P01-083[EN],"Paimon, Doomed Evil",SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-083[EN].jpg
WXDi-P01-083P[EN],"Paimon, Doomed Evil",SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-083P[EN].jpg
WXDi-P01-084[EN],"Gram, High Armed",SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-084[EN].jpg
WXDi-P01-084P[EN],"Gram, High Armed",SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-084P[EN].jpg
WXDi-P01-085[EN],Dagger Type: Zwei,SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-085[EN].jpg
WXDi-P01-085P[EN],Dagger Type: Zwei,SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-085P[EN].jpg
WXDi-P01-086[EN],"Corvus, Natural Planet",SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-086[EN].jpg
WXDi-P01-086P[EN],"Corvus, Natural Planet",SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-086P[EN].jpg
WXDi-P01-087[EN],"Kawasaki, Code: Maze",SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-087[EN].jpg
WXDi-P01-087P[EN],"Kawasaki, Code: Maze",SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-087P[EN].jpg
WXDi-P01-088[EN],Under Attractive,SPELL,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-088[EN].jpg
WXDi-P01-088P[EN],Under Attractive,SPELL,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-088P[EN].jpg
WXDi-P01-089[EN],"Percival, Blessed Crimson General",SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-089[EN].jpg
WXDi-P01-089P[EN],"Percival, Blessed Crimson General",SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-089P[EN].jpg
WXDi-P01-090[EN],"Gawain, Blessed Crimson General",SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-090[EN].jpg
WXDi-P01-090P[EN],"Gawain, Blessed Crimson General",SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-090P[EN].jpg
WXDi-P01-091[EN],"Procyon A, Natural Planet",SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-091[EN].jpg
WXDi-P01-091P[EN],"Procyon A, Natural Planet",SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-091P[EN].jpg
WXDi-P01-092[EN],"Sirius, Natural Planet",SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-092[EN].jpg
WXDi-P01-092P[EN],"Sirius, Natural Planet",SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-092P[EN].jpg
WXDi-P01-093[EN],"Triomphe, Code: Maze",SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-093[EN].jpg
WXDi-P01-093P[EN],"Triomphe, Code: Maze",SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-093P[EN].jpg
WXDi-P01-094[EN],"Babel, Code: Maze",SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-094[EN].jpg
WXDi-P01-094P[EN],"Babel, Code: Maze",SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-094P[EN].jpg
WXDi-P01-095[EN],"Imp, Azure Doomed Evil",SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-095[EN].jpg
WXDi-P01-095P[EN],"Imp, Azure Doomed Evil",SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-095P[EN].jpg
WXDi-P01-096[EN],"Tick - Tock, Azure Doomed Evil",SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-096[EN].jpg
WXDi-P01-096P[EN],"Tick - Tock, Azure Doomed Evil",SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-096P[EN].jpg
WXDi-P01-097[EN],Green Gas Type: Eins,SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-097[EN].jpg
WXDi-P01-097P[EN],Green Gas Type: Eins,SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-097P[EN].jpg
WXDi-P01-098[EN],Cobra Type: Zwei,SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-098[EN].jpg
WXDi-P01-098P[EN],Cobra Type: Zwei,SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-098P[EN].jpg
WXDi-P01-099[EN],Servant ♯,SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-099[EN].jpg
WXDi-P01-099P[EN],Servant ♯,SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-099P[EN].jpg
WXDi-P010[EN],Nova,LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P010[EN].jpg
WXDi-P011[EN],Bang,LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P011[EN].jpg
WXDi-P012[EN],Muzica,LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P012[EN].jpg
WXDi-P013[EN],Madoka,LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P013[EN].jpg
WXDi-P014[EN],Sanga,LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P014[EN].jpg
WXDi-P015[EN],"Hirana, a Spark of Hope",LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P015[EN].jpg
WXDi-P016[EN],"Akino, Bound for the Future",LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P016[EN].jpg
WXDi-P017[EN],"Rei, On the Wings of Tomorrow",LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P017[EN].jpg
WXDi-P018[EN],MC LION - Standby,LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P018[EN].jpg
WXDi-P019[EN],DJ LOVIT - Standby,LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P019[EN].jpg
WXDi-P02-001[EN],Illusions and Lightning,PIECE,https://u.cubeupload.com/riokaru/WXDiP02001EN.jpg
WXDi-P02-002[EN],ITTEN - TOPPA,PIECE,https://u.cubeupload.com/riokaru/WXDiP02002EN.jpg
WXDi-P02-003[EN],Azure Black GAIA,PIECE,https://u.cubeupload.com/riokaru/WXDiP02003EN.jpg
WXDi-P02-004[EN],Heaven's Door,PIECE,https://u.cubeupload.com/riokaru/WXDiP02004EN.jpg
WXDi-P02-005[EN],Zeno Cluster,PIECE,https://u.cubeupload.com/riokaru/WXDiP02005EN.jpg
WXDi-P02-006[EN],End of the Turn,PIECE,https://u.cubeupload.com/riokaru/WXDiP02006EN.jpg
WXDi-P02-007[EN],"Akino, Bound for Dreams",LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P02-007[EN].jpg
WXDi-P02-007S[EN],"Akino, Bound for Dreams",LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P02-007S[EN].jpg
WXDi-P02-008[EN],"Akino, Bound for Brightness",LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P02-008[EN].jpg
WXDi-P02-008S[EN],"Akino, Bound for Brightness",LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P02-008S[EN].jpg
WXDi-P02-009[EN],"Akino, Bound for Valor",LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P02-009[EN].jpg
WXDi-P02-009S[EN],"Akino, Bound for Valor",LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P02-009S[EN].jpg
WXDi-P02-009D[EN],"Akino, Bound for Valor",LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P02-009D[EN].jpg
WXDi-P02-010[EN],Hirana*On - Stage,ASSIST LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P02-010[EN].jpg
WXDi-P02-010P[EN],Hirana*On - Stage,ASSIST LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P02-010P[EN].jpg
WXDi-P02-011[EN],Hirana*Glowing,ASSIST LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P02-011[EN].jpg
WXDi-P02-011P[EN],Hirana*Glowing,ASSIST LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P02-011P[EN].jpg
WXDi-P02-012[EN],Hirana*Honest and Earnest,ASSIST LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P02-012[EN].jpg
WXDi-P02-012P[EN],Hirana*Honest and Earnest,ASSIST LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P02-012P[EN].jpg
WXDi-P02-013[EN],Hirana*Power On,ASSIST LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P02-013[EN].jpg
WXDi-P02-013P[EN],Hirana*Power On,ASSIST LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P02-013P[EN].jpg
WXDi-P02-014[EN],DJ LOVIT - 1st Verse,LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P02-014[EN].jpg
WXDi-P02-014S[EN],DJ LOVIT - 1st Verse,LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P02-014S[EN].jpg
WXDi-P02-015[EN],DJ LOVIT - 2nd Verse,LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P02-015[EN].jpg
WXDi-P02-015S[EN],DJ LOVIT - 2nd Verse,LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P02-015S[EN].jpg
WXDi-P02-016[EN],DJ LOVIT - 3rd Verse,LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P02-016[EN].jpg
WXDi-P02-016S[EN],DJ LOVIT - 3rd Verse,LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P02-016S[EN].jpg
WXDi-P02-016D[EN],DJ LOVIT - 3rd Verse,LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P02-016D[EN].jpg
WXDi-P02-017[EN],MC LION - DIG,ASSIST LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P02-017[EN].jpg
WXDi-P02-017P[EN],MC LION - DIG,ASSIST LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P02-017P[EN].jpg
WXDi-P02-018[EN],MC LION - STANDUP,ASSIST LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P02-018[EN].jpg
WXDi-P02-018P[EN],MC LION - STANDUP,ASSIST LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P02-018P[EN].jpg
WXDi-P02-019[EN],MC LION - DISRESPECT,ASSIST LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P02-019[EN].jpg
WXDi-P02-019P[EN],MC LION - DISRESPECT,ASSIST LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P02-019P[EN].jpg
WXDi-P02-020[EN],MC LION - DOPE,ASSIST LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P02-020[EN].jpg
WXDi-P02-020P[EN],MC LION - DOPE,ASSIST LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P02-020P[EN].jpg
WXDi-P02-021[EN],"Bang, Singer of Melodies",LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P02-021[EN].jpg
WXDi-P02-021S[EN],"Bang, Singer of Melodies",LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P02-021S[EN].jpg
WXDi-P02-022[EN],"Bang, Front and Center",LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P02-022[EN].jpg
WXDi-P02-022S[EN],"Bang, Front and Center",LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P02-022S[EN].jpg
WXDi-P02-023[EN],"Bang, Read to Fight",LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P02-023[EN].jpg
WXDi-P02-023S[EN],"Bang, Read to Fight",LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P02-023S[EN].jpg
WXDi-P02-023D[EN],"Bang, Read to Fight",LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P02-023D[EN].jpg
WXDi-P02-024[EN],Tamago =Double Stroke Roll=,ASSIST LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P02-024[EN].jpg
WXDi-P02-024P[EN],Tamago =Double Stroke Roll=,ASSIST LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P02-024P[EN].jpg
WXDi-P02-025[EN],Tamago =Beating=,ASSIST LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P02-025[EN].jpg
WXDi-P02-025P[EN],Tamago =Beating=,ASSIST LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P02-025P[EN].jpg
WXDi-P02-026[EN],Tamago =Jet Stick=,ASSIST LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P02-026[EN].jpg
WXDi-P02-026P[EN],Tamago =Jet Stick=,ASSIST LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P02-026P[EN].jpg
WXDi-P02-027[EN],Tamago =Drumroll=,ASSIST LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P02-027[EN].jpg
WXDi-P02-027P[EN],Tamago =Drumroll=,ASSIST LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P02-027P[EN].jpg
WXDi-P02-028[EN],"Madoka, Vogue 1",LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P02-028[EN].jpg
WXDi-P02-028S[EN],"Madoka, Vogue 1",LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P02-028S[EN].jpg
WXDi-P02-029[EN],"Madoka, Vogue 2",LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P02-029[EN].jpg
WXDi-P02-029S[EN],"Madoka, Vogue 2",LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P02-029S[EN].jpg
WXDi-P02-030[EN],"Madoka, Vogue 3",LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P02-030[EN].jpg
WXDi-P02-030S[EN],"Madoka, Vogue 3",LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P02-030S[EN].jpg
WXDi-P02-030D[EN],"Madoka, Vogue 3",LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P02-030D[EN].jpg
WXDi-P02-031[EN],Muzica//Dolphin,ASSIST LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P02-031[EN].jpg
WXDi-P02-031P[EN],Muzica//Dolphin,ASSIST LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P02-031P[EN].jpg
WXDi-P02-032[EN],Muzica//Power Move,ASSIST LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P02-032[EN].jpg
WXDi-P02-032P[EN],Muzica//Power Move,ASSIST LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P02-032P[EN].jpg
WXDi-P02-033[EN],Muzica//Splits,ASSIST LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P02-033[EN].jpg
WXDi-P02-033P[EN],Muzica//Splits,ASSIST LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P02-033P[EN].jpg
WXDi-P02-034[EN],Muzica//Groovy,ASSIST LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P02-034[EN].jpg
WXDi-P02-034P[EN],Muzica//Groovy,ASSIST LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P02-034P[EN].jpg
WXDi-P02-035[EN],"Yaekiri, Full Armed",SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P02-035[EN].jpg
WXDi-P02-036[EN],"Casseopeia, Natural Planet Queen",SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P02-036[EN].jpg
WXDi-P02-037[EN],"Daji, Crimson Evil Queen",SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P02-037[EN].jpg
WXDi-P02-038[EN],"Phoenix, Natural Planet Queen",SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P02-038[EN].jpg
WXDi-P02-039[EN],"Buffalo, Phantom Terra Beast God",SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P02-039[EN].jpg
WXDi-P02-040[EN],"Amabie, Azure Angel Queen",SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P02-040[EN].jpg
WXDi-P02-041[EN],"Royal Blue, Natural Crystal Brilliance",SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P02-041[EN].jpg
WXDi-P02-042[EN],"ZrO2, Natural Element Queen",SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P02-042[EN].jpg
WXDi-P02-043[EN],Influen D Type: Drei,SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P02-043[EN].jpg
WXDi-P02-044[EN],"Gauche Agnese, Natural Plant Queen",SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P02-044[EN].jpg
WXDi-P02-045[EN],"Valkyrie, Doomed Angel Queen",SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P02-045[EN].jpg
WXDi-P02-046[EN],"Phalaris, Code: Ancients",SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P02-046[EN].jpg
WXDi-P02-047[EN],"Pele, Blessed Angel",SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P02-047[EN].jpg
WXDi-P02-047P[EN],"Pele, Blessed Angel",SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P02-047P[EN].jpg
WXDi-P02-048[EN],"Kogitsunemaru, Lightly Armed",SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P02-048[EN].jpg
WXDi-P02-048P[EN],"Kogitsunemaru, Lightly Armed",SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P02-048P[EN].jpg
WXDi-P02-049[EN],"Totorisa, Code: Maze",SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P02-049[EN].jpg
WXDi-P02-049P[EN],"Totorisa, Code: Maze",SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P02-049P[EN].jpg
WXDi-P02-050[EN],"Circe, Blessed Angel",SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P02-050[EN].jpg
WXDi-P02-050P[EN],"Circe, Blessed Angel",SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P02-050P[EN].jpg
WXDi-P02-051[EN],"Circinus, Natural Planet",SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P02-051[EN].jpg
WXDi-P02-051P[EN],"Circinus, Natural Planet",SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P02-051P[EN].jpg
WXDi-P02-052[EN],"Symphorce, Code: Maze",SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P02-052[EN].jpg
WXDi-P02-052P[EN],"Symphorce, Code: Maze",SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P02-052P[EN].jpg
WXDi-P02-053[EN],"Dekasanbashi, Code: Maze",SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P02-053[EN].jpg
WXDi-P02-053P[EN],"Dekasanbashi, Code: Maze",SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P02-053P[EN].jpg
WXDi-P02-054[EN],"White Betta, Phantom Aquatic Beast",SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P02-054[EN].jpg
WXDi-P02-054P[EN],"White Betta, Phantom Aquatic Beast",SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P02-054P[EN].jpg
WXDi-P02-055[EN],A Shade of Bravery,SPELL,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P02-055[EN].jpg
WXDi-P02-055P[EN],A Shade of Bravery,SPELL,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P02-055P[EN].jpg
WXDi-P02-056[EN],"Kamuy - huci, Crimson Angel",SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P02-056[EN].jpg
WXDi-P02-056P[EN],"Kamuy - huci, Crimson Angel",SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P02-056P[EN].jpg
WXDi-P02-057[EN],"Zepar, Crimson Evil",SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P02-057[EN].jpg
WXDi-P02-057P[EN],"Zepar, Crimson Evil",SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P02-057P[EN].jpg
WXDi-P02-058[EN],"Mensah, Natural Planet",SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P02-058[EN].jpg
WXDi-P02-058P[EN],"Mensah, Natural Planet",SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P02-058P[EN].jpg
WXDi-P02-059[EN],"Nuncha, High Armed",SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P02-059[EN].jpg
