code	name	type	imageUrl
WXDi-P13-003ASP[EN]	Mysterious Rendezvous	PIECE	https://raw.githubusercontent.com/ShonTitor/WixossImportTool/main/pieces/WXDi-P13-003ASP[EN].jpg
WXDi-P13-004A[EN]	Unknown	PIECE	https://raw.githubusercontent.com/ShonTitor/WixossImportTool/main/pieces/WXDi-P13-004A[EN].jpg
WXDi-P13-004AP[EN]	Unknown	PIECE	https://raw.githubusercontent.com/ShonTitor/WixossImportTool/main/pieces/WXDi-P13-004AP[EN].jpg
WXDi-P13-005[EN]	Brain Hearts	PIECE	https://raw.githubusercontent.com/ShonTitor/WixossImportTool/main/pieces/WXDi-P13-005[EN].jpg
WXDi-P13-005P[EN]	Brain Hearts	PIECE	https://raw.githubusercontent.com/ShonTitor/WixossImportTool/main/pieces/WXDi-P13-005P[EN].jpg
WXDi-P14-001[EN]	Splash Field	PIECE	https://raw.githubusercontent.com/ShonTitor/WixossImportTool/main/pieces/WXDi-P14-001[EN].jpg
WXDi-P14-001P[EN]	Splash Field	PIECE	https://raw.githubusercontent.com/ShonTitor/WixossImportTool/main/pieces/WXDi-P14-001P[EN].jpg
WXDi-P14-002[EN]	Connect Spinning	PIECE	https://raw.githubusercontent.com/ShonTitor/WixossImportTool/main/pieces/WXDi-P14-002[EN].jpg
WXDi-P14-002P[EN]	Connect Spinning	PIECE	https://raw.githubusercontent.com/ShonTitor/WixossImportTool/main/pieces/WXDi-P14-002P[EN].jpg
WXDi-P14-003[EN]	Blue Night Show	PIECE	https://raw.githubusercontent.com/ShonTitor/WixossImportTool/main/pieces/WXDi-P14-003[EN].jpg
WXDi-P14-003P[EN]	Blue Night Show	PIECE	https://raw.githubusercontent.com/ShonTitor/WixossImportTool/main/pieces/WXDi-P14-003P[EN].jpg
WXDi-P14-004[EN]	Happiness Float	PIECE	https://raw.githubusercontent.com/ShonTitor/WixossImportTool/main/pieces/WXDi-P14-004[EN].jpg
WXDi-P14-004P[EN]	Happiness Float	PIECE	https://raw.githubusercontent.com/ShonTitor/WixossImportTool/main/pieces/WXDi-P14-004P[EN].jpg
WXDi-P14-005[EN]	Chaos! Chaos! Chaos!	PIECE	https://raw.githubusercontent.com/ShonTitor/WixossImportTool/main/pieces/WXDi-P14-005[EN].jpg
WXDi-P14-005P[EN]	Chaos! Chaos! Chaos!	PIECE	https://raw.githubusercontent.com/ShonTitor/WixossImportTool/main/pieces/WXDi-P14-005P[EN].jpg
WXDi-P14-070[EN]	Tuning Up!	PIECE	https://raw.githubusercontent.com/ShonTitor/WixossImportTool/main/pieces/WXDi-P14-070[EN].jpg
WXDi-P14-070P[EN]	Tuning Up!	PIECE	https://raw.githubusercontent.com/ShonTitor/WixossImportTool/main/pieces/WXDi-P14-070P[EN].jpg
WXDi-P252[EN]	Garden of Singularity	PIECE	https://raw.githubusercontent.com/ShonTitor/WixossImportTool/main/pieces/WXDi-P252[EN].jpg
