code	name	type	imageUrl
WXDi-P01-010[EN]	Akino*Peace!	ASSIST LRIG	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-010[EN].jpg
WXDi-P01-011P[EN]	Akino*Bye - Bye!	ASSIST LRIG	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-011P[EN].jpg
WXDi-P01-011[EN]	Akino*Bye - Bye!	ASSIST LRIG	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-011[EN].jpg
WXDi-P01-012P[EN]	Rei*Lunar Blossom	ASSIST LRIG	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-012P[EN].jpg
WXDi-P01-012[EN]	Rei*Lunar Blossom	ASSIST LRIG	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-012[EN].jpg
WXDi-P01-013P[EN]	Rei*Absolute Zero	ASSIST LRIG	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-013P[EN].jpg
WXDi-P01-013[EN]	Rei*Absolute Zero	ASSIST LRIG	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-013[EN].jpg
WXDi-P01-014P[EN]	Rei*Rending Blade	ASSIST LRIG	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-014P[EN].jpg
WXDi-P01-014[EN]	Rei*Rending Blade	ASSIST LRIG	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-014[EN].jpg
WXDi-P01-015P[EN]	DJ LOVIT - SCRATCHx2	ASSIST LRIG	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-015P[EN].jpg
WXDi-P01-015[EN]	DJ LOVIT - SCRATCHx2	ASSIST LRIG	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-015[EN].jpg
WXDi-P01-016P[EN]	DJ LOVIT - BEATJUG	ASSIST LRIG	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-016P[EN].jpg
WXDi-P01-016[EN]	DJ LOVIT - BEATJUG	ASSIST LRIG	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-016[EN].jpg
WXDi-P01-017P[EN]	DJ LOVIT - CROSSFADE	ASSIST LRIG	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-017P[EN].jpg
WXDi-P01-017[EN]	DJ LOVIT - CROSSFADE	ASSIST LRIG	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-017[EN].jpg
WXDi-P01-018P[EN]	VJ WOLF - LASER	ASSIST LRIG	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-018P[EN].jpg
WXDi-P01-018[EN]	VJ WOLF - LASER	ASSIST LRIG	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-018[EN].jpg
WXDi-P01-019P[EN]	VJ WOLF - STREAM	ASSIST LRIG	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-019P[EN].jpg
WXDi-P01-019[EN]	VJ WOLF - STREAM	ASSIST LRIG	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-019[EN].jpg
WXDi-P01-020P[EN]	VJ WOLF - MIRAGE	ASSIST LRIG	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-020P[EN].jpg
WXDi-P01-020[EN]	VJ WOLF - MIRAGE	ASSIST LRIG	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-020[EN].jpg
WXDi-P01-021P[EN]	Nova =Mute=	ASSIST LRIG	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-021P[EN].jpg
WXDi-P01-021[EN]	Nova =Mute=	ASSIST LRIG	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-021[EN].jpg
WXDi-P01-022P[EN]	Nova =Slash=	ASSIST LRIG	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-022P[EN].jpg
WXDi-P01-022[EN]	Nova =Slash=	ASSIST LRIG	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-022[EN].jpg
WXDi-P01-023P[EN]	Nova =Supernova=	ASSIST LRIG	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-023P[EN].jpg
WXDi-P01-023[EN]	Nova =Supernova=	ASSIST LRIG	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-023[EN].jpg
WXDi-P01-024P[EN]	Bang =Pianissimo=	ASSIST LRIG	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-024P[EN].jpg
WXDi-P01-024[EN]	Bang =Pianissimo=	ASSIST LRIG	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-024[EN].jpg
WXDi-P01-025P[EN]	Bang =Da Capo=	ASSIST LRIG	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-025P[EN].jpg
WXDi-P01-025[EN]	Bang =Da Capo=	ASSIST LRIG	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-025[EN].jpg
WXDi-P01-026P[EN]	Bang =Big Bang=	ASSIST LRIG	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-026P[EN].jpg
WXDi-P01-026[EN]	Bang =Big Bang=	ASSIST LRIG	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-026[EN].jpg
WXDi-P01-027P[EN]	Madoka//Slide	ASSIST LRIG	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-027P[EN].jpg
WXDi-P01-027[EN]	Madoka//Slide	ASSIST LRIG	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-027[EN].jpg
WXDi-P01-028P[EN]	Madoka//Break	ASSIST LRIG	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-028P[EN].jpg
WXDi-P01-028[EN]	Madoka//Break	ASSIST LRIG	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-028[EN].jpg
WXDi-P01-029P[EN]	Madoka//Clap	ASSIST LRIG	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-029P[EN].jpg
WXDi-P01-029[EN]	Madoka//Clap	ASSIST LRIG	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-029[EN].jpg
WXDi-P01-030P[EN]	Sanga//Swing	ASSIST LRIG	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-030P[EN].jpg
WXDi-P01-030[EN]	Sanga//Swing	ASSIST LRIG	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-030[EN].jpg
WXDi-P01-031P[EN]	Sanga//Strike	ASSIST LRIG	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-031P[EN].jpg
WXDi-P01-031[EN]	Sanga//Strike	ASSIST LRIG	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-031[EN].jpg
WXDi-P01-032P[EN]	Sanga//Parallel	ASSIST LRIG	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-032P[EN].jpg
WXDi-P01-032[EN]	Sanga//Parallel	ASSIST LRIG	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-032[EN].jpg
WXDi-P01-033[EN]	Arcgwyn, Blessed Angel Queen	SIGNI	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-033[EN].jpg
WXDi-P01-034[EN]	Libra, Natural Planet Queen	SIGNI	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-034[EN].jpg
WXDi-P01-035[EN]	PRJ - MAP, Code: Heart	SIGNI	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-035[EN].jpg
WXDi-P01-036[EN]	Nobunaga, Crimson General Queen	SIGNI	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-036[EN].jpg
WXDi-P01-037[EN]	Rose Quartz, Natural Crystal Brilliance	SIGNI	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-037[EN].jpg
WXDi-P01-038[EN]	Fenrir, Azure Evil Queen	SIGNI	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-038[EN].jpg
WXDi-P01-039[EN]	Saturne, Natural Planet Queen	SIGNI	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-039[EN].jpg
WXDi-P01-040[EN]	Robin Hood, Jade General Queen	SIGNI	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-040[EN].jpg
WXDi-P01-041[EN]	Quin, Code: Labyrinth	SIGNI	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-041[EN].jpg
WXDi-P01-042[EN]	Osagitsune, Phantom Terra Beast God	SIGNI	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-042[EN].jpg
WXDi-P01-043[EN]	Dark Energie, Full Armed	SIGNI	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-043[EN].jpg
WXDi-P01-044[EN]	Lanling Type: Drei	SIGNI	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-044[EN].jpg
WXDi-P01-045P[EN]	Haniel, Blessed Angel	SIGNI	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-045P[EN].jpg
WXDi-P01-045[EN]	Haniel, Blessed Angel	SIGNI	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-045[EN].jpg
WXDi-P01-046P[EN]	Zhao Yun, Blessed General	SIGNI	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-046P[EN].jpg
WXDi-P01-046[EN]	Zhao Yun, Blessed General	SIGNI	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-046[EN].jpg
WXDi-P01-047P[EN]	Andras, Blessed Evil	SIGNI	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-047P[EN].jpg
WXDi-P01-047[EN]	Andras, Blessed Evil	SIGNI	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-047[EN].jpg
WXDi-P01-048P[EN]	Alphard, Natural Planet	SIGNI	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-048P[EN].jpg
WXDi-P01-048[EN]	Alphard, Natural Planet	SIGNI	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-048[EN].jpg
WXDi-P01-049P[EN]	Ma Chao, Blessed General	SIGNI	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-049P[EN].jpg
WXDi-P01-049[EN]	Ma Chao, Blessed General	SIGNI	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-049[EN].jpg
WXDi-P01-050P[EN]	Bow, High Armed	SIGNI	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-050P[EN].jpg
WXDi-P01-050[EN]	Bow, High Armed	SIGNI	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-050[EN].jpg
WXDi-P01-051P[EN]	Salangidae, Phantom Aquatic Beast	SIGNI	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-051P[EN].jpg
WXDi-P01-051[EN]	Salangidae, Phantom Aquatic Beast	SIGNI	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-051[EN].jpg
WXDi-P01-052P[EN]	Stand Up	SPELL	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-052P[EN].jpg
WXDi-P01-052[EN]	Stand Up	SPELL	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-052[EN].jpg
WXDi-P01-053P[EN]	Sita, Crimson Angel	SIGNI	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-053P[EN].jpg
WXDi-P01-053[EN]	Sita, Crimson Angel	SIGNI	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-053[EN].jpg
WXDi-P01-054P[EN]	Yue Fei, Crimson General	SIGNI	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-054P[EN].jpg
WXDi-P01-054[EN]	Yue Fei, Crimson General	SIGNI	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-054[EN].jpg
WXDi-P01-055P[EN]	Amethystal, Natural Crystal	SIGNI	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-055P[EN].jpg
WXDi-P01-055[EN]	Amethystal, Natural Crystal	SIGNI	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-055[EN].jpg
WXDi-P01-056P[EN]	C2H2, Natural Element	SIGNI	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-056P[EN].jpg
WXDi-P01-056[EN]	C2H2, Natural Element	SIGNI	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-056[EN].jpg
WXDi-P01-057P[EN]	Rama, Crimson Angel	SIGNI	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-057P[EN].jpg
WXDi-P01-057[EN]	Rama, Crimson Angel	SIGNI	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-057[EN].jpg
WXDi-P01-058P[EN]	Shokudai - kiri, High Armed	SIGNI	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-058P[EN].jpg
WXDi-P01-058[EN]	Shokudai - kiri, High Armed	SIGNI	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-058[EN].jpg
WXDi-P01-059P[EN]	Carina, Natural Planet	SIGNI	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-059P[EN].jpg
WXDi-P01-059[EN]	Carina, Natural Planet	SIGNI	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-059[EN].jpg
WXDi-P01-060P[EN]	Resonating Sound of Destruction	SPELL	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-060P[EN].jpg
WXDi-P01-060[EN]	Resonating Sound of Destruction	SPELL	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-060[EN].jpg
WXDi-P01-061P[EN]	Charon, Azure Angel	SIGNI	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-061P[EN].jpg
WXDi-P01-061[EN]	Charon, Azure Angel	SIGNI	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-061[EN].jpg
WXDi-P01-062P[EN]	Bradamante, Azure General	SIGNI	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-062P[EN].jpg
WXDi-P01-062[EN]	Bradamante, Azure General	SIGNI	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-062[EN].jpg
WXDi-P01-063P[EN]	Antila, Natural Planet	SIGNI	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-063P[EN].jpg
WXDi-P01-063[EN]	Antila, Natural Planet	SIGNI	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-063[EN].jpg
WXDi-P01-064P[EN]	Regalecus, Phantom Aquatic Beast	SIGNI	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-064P[EN].jpg
WXDi-P01-064[EN]	Regalecus, Phantom Aquatic Beast	SIGNI	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-064[EN].jpg
WXDi-P01-065P[EN]	Cocytus, Azure Angel	SIGNI	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-065P[EN].jpg
WXDi-P01-065[EN]	Cocytus, Azure Angel	SIGNI	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-065[EN].jpg
WXDi-P01-066P[EN]	Focalor, Azure Evil	SIGNI	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-066P[EN].jpg
WXDi-P01-066[EN]	Focalor, Azure Evil	SIGNI	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-066[EN].jpg
WXDi-P01-067P[EN]	Coelacanth, Phantom Aquatic Beast	SIGNI	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-067P[EN].jpg
WXDi-P01-067[EN]	Coelacanth, Phantom Aquatic Beast	SIGNI	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-067[EN].jpg
WXDi-P01-068P[EN]	Trouble	SPELL	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-068P[EN].jpg
WXDi-P01-068[EN]	Trouble	SPELL	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-068[EN].jpg
WXDi-P01-069P[EN]	Garmr, Jade Angel	SIGNI	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-069P[EN].jpg
WXDi-P01-069[EN]	Garmr, Jade Angel	SIGNI	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-069[EN].jpg
WXDi-P01-070P[EN]	Maid Marian, Jade General	SIGNI	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-070P[EN].jpg
WXDi-P01-070[EN]	Maid Marian, Jade General	SIGNI	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-070[EN].jpg
WXDi-P01-071P[EN]	Vassago, Jade Evil	SIGNI	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-071P[EN].jpg
WXDi-P01-071[EN]	Vassago, Jade Evil	SIGNI	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-071[EN].jpg
WXDi-P01-072P[EN]	Hyakkoko, Phantom Terra Beast	SIGNI	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-072P[EN].jpg
WXDi-P01-072[EN]	Hyakkoko, Phantom Terra Beast	SIGNI	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-072[EN].jpg
WXDi-P01-073P[EN]	Skadi, Jade Angel	SIGNI	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-073P[EN].jpg
WXDi-P01-073[EN]	Skadi, Jade Angel	SIGNI	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-073[EN].jpg
WXDi-P01-074P[EN]	Pavo, Natural Planet	SIGNI	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-074P[EN].jpg
WXDi-P01-074[EN]	Pavo, Natural Planet	SIGNI	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-074[EN].jpg
WXDi-P01-075P[EN]	Kiyosumi, Code: Maze	SIGNI	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-075P[EN].jpg
WXDi-P01-075[EN]	Kiyosumi, Code: Maze	SIGNI	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-075[EN].jpg
WXDi-P01-076P[EN]	Musuzaku, Phantom Terra Beast	SIGNI	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-076P[EN].jpg
WXDi-P01-076[EN]	Musuzaku, Phantom Terra Beast	SIGNI	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-076[EN].jpg
WXDi-P01-077P[EN]	Great Snake	SPELL	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-077P[EN].jpg
WXDi-P01-077[EN]	Great Snake	SPELL	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-077[EN].jpg
WXDi-P01-078P[EN]	Azrael, Doomed Angel	SIGNI	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-078P[EN].jpg
WXDi-P01-078[EN]	Azrael, Doomed Angel	SIGNI	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-078[EN].jpg
WXDi-P01-079P[EN]	Sgathaich, Doomed General	SIGNI	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-079P[EN].jpg
WXDi-P01-079[EN]	Sgathaich, Doomed General	SIGNI	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-079[EN].jpg
WXDi-P01-080P[EN]	Baal, Doomed Evil	SIGNI	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-080P[EN].jpg
WXDi-P01-080[EN]	Baal, Doomed Evil	SIGNI	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-080[EN].jpg
WXDi-P01-081P[EN]	Fragarach, Lightly Armed	SIGNI	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-081P[EN].jpg
WXDi-P01-081[EN]	Fragarach, Lightly Armed	SIGNI	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-081[EN].jpg
WXDi-P01-082P[EN]	Horologium, Natural Planet	SIGNI	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-082P[EN].jpg
WXDi-P01-082[EN]	Horologium, Natural Planet	SIGNI	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-082[EN].jpg
WXDi-P01-083P[EN]	Paimon, Doomed Evil	SIGNI	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-083P[EN].jpg
WXDi-P01-083[EN]	Paimon, Doomed Evil	SIGNI	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-083[EN].jpg
WXDi-P01-084P[EN]	Gram, High Armed	SIGNI	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-084P[EN].jpg
WXDi-P01-084[EN]	Gram, High Armed	SIGNI	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-084[EN].jpg
WXDi-P01-085P[EN]	Dagger Type: Zwei	SIGNI	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-085P[EN].jpg
WXDi-P01-085[EN]	Dagger Type: Zwei	SIGNI	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-085[EN].jpg
WXDi-P01-086P[EN]	Corvus, Natural Planet	SIGNI	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-086P[EN].jpg
WXDi-P01-086[EN]	Corvus, Natural Planet	SIGNI	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-086[EN].jpg
WXDi-P01-087P[EN]	Kawasaki, Code: Maze	SIGNI	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-087P[EN].jpg
WXDi-P01-087[EN]	Kawasaki, Code: Maze	SIGNI	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-087[EN].jpg
WXDi-P01-088P[EN]	Under Attractive	SPELL	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-088P[EN].jpg
WXDi-P01-088[EN]	Under Attractive	SPELL	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-088[EN].jpg
WXDi-P01-089P[EN]	Percival, Blessed Crimson General	SIGNI	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-089P[EN].jpg
WXDi-P01-089[EN]	Percival, Blessed Crimson General	SIGNI	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-089[EN].jpg
WXDi-P01-090P[EN]	Gawain, Blessed Crimson General	SIGNI	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-090P[EN].jpg
WXDi-P01-090[EN]	Gawain, Blessed Crimson General	SIGNI	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-090[EN].jpg
WXDi-P01-091P[EN]	Procyon A, Natural Planet	SIGNI	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-091P[EN].jpg
WXDi-P01-091[EN]	Procyon A, Natural Planet	SIGNI	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-091[EN].jpg
WXDi-P01-092P[EN]	Sirius, Natural Planet	SIGNI	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-092P[EN].jpg
WXDi-P01-092[EN]	Sirius, Natural Planet	SIGNI	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-092[EN].jpg
WXDi-P01-093P[EN]	Triomphe, Code: Maze	SIGNI	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-093P[EN].jpg
WXDi-P01-093[EN]	Triomphe, Code: Maze	SIGNI	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-093[EN].jpg
WXDi-P01-094P[EN]	Babel, Code: Maze	SIGNI	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-094P[EN].jpg
WXDi-P01-094[EN]	Babel, Code: Maze	SIGNI	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-094[EN].jpg
WXDi-P01-095P[EN]	Imp, Azure Doomed Evil	SIGNI	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-095P[EN].jpg
WXDi-P01-095[EN]	Imp, Azure Doomed Evil	SIGNI	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-095[EN].jpg
WXDi-P01-096P[EN]	Tick - Tock, Azure Doomed Evil	SIGNI	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-096P[EN].jpg
WXDi-P01-096[EN]	Tick - Tock, Azure Doomed Evil	SIGNI	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-096[EN].jpg
WXDi-P01-097P[EN]	Green Gas Type: Eins	SIGNI	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-097P[EN].jpg
WXDi-P01-097[EN]	Green Gas Type: Eins	SIGNI	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-097[EN].jpg
WXDi-P01-098P[EN]	Cobra Type: Zwei	SIGNI	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-098P[EN].jpg
WXDi-P01-098[EN]	Cobra Type: Zwei	SIGNI	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-098[EN].jpg
WXDi-P01-099P[EN]	Servant ♯	SIGNI	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-099P[EN].jpg
WXDi-P01-099[EN]	Servant ♯	SIGNI	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P01-099[EN].jpg
WXDi-P010[EN]	Nova	LRIG	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P010[EN].jpg
WXDi-P011[EN]	Bang	LRIG	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P011[EN].jpg
WXDi-P012[EN]	Muzica	LRIG	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P012[EN].jpg
WXDi-P013[EN]	Madoka	LRIG	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P013[EN].jpg
WXDi-P014[EN]	Sanga	LRIG	https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-P014[EN].jpg
